Chr	Start	End	gene	endosperm	root	shoot	anther	base	middle	tip	ear	tassel	
1	277364053	277365544	Zm00026ab054880	0.0293524	0.448739	102.515	12.4475	17.9302	201.853	223.727	1.3015	18.9	
1	277365805	277370365	Zm00026ab054890	53.2324	38.9171	23.699	9.87189	17.4849	12.471	13.7012	27.708	13.4599	
1	277403112	277408372	Zm00026ab054900	34.3624	48.1868	13.1558	12.5605	68.4229	17.9998	4.14652	31.9391	14.7969	
1	277466255	277467757	Zm00026ab054910	35.5187	22.5872	18.8721	16.5052	39.018	30.2715	14.3356	58.1389	20.5157	
1	277474803	277477537	Zm00026ab054920	52.3604	136.136	50.9368	43.2493	168.704	189.188	148.087	66.1326	61.132	
1	277478606	277482964	Zm00026ab054930	26.9454	35.3628	20.3914	14.1193	21.5423	20.4688	17.462	39.2236	26.9119	
1	277602112	277603123	Zm00026ab054940	0.173098	0	26.7875	0	0.214625	0	0	141.466	0.0789363	
1	277608307	277609253	Zm00026ab054950	0.277469	1.78826	1.37801	5.52988	2.29356	4.03928	0.92143	5.02707	1.64491	
1	277617153	277618092	Zm00026ab054970	4.37938	42.1905	5.63166	39.6005	15.8664	56.541	4.64146	58.3084	25.6222	
1	277646472	277651368	Zm00026ab054980	0.304062	0.739896	0.502801	0.716601	0.694875	0.736677	0.589396	0.677949	0.570946	
1	277654016	277655759	Zm00026ab054990	37.8174	6.0972	2.56951	23.0314	39.4381	97.0958	99.1252	1.07752	38.1096	
1	277665382	277666864	Zm00026ab055000	0.147653	0.318679	0.166029	0.0364043	0	0.0838818	0.0452614	0.887012	0.107732	
1	277782981	277785098	Zm00026ab055010	0.20677	0.185946	124.052	34.73	16.4079	76.4118	138.222	4.58413	11.579	
1	277790171	277792474	Zm00026ab055020	1.21649	4.23919	1.88086	100.5	0.219965	0.620904	6.35101	0.0271875	15.1515	
1	277849735	277851289	Zm00026ab055030	0.0281632	0.0506539	10.2606	25.1711	1.93222	17.4595	90.2162	14.5018	12.6889	
1	277877567	277878532	Zm00026ab055040	0	0	0	0	0	0	0	0	0	
1	277961846	277962650	Zm00026ab055060	0.163207	0	0.275279	0.36886	0.179876	0	0.458602	1.40064	0	
1	277988866	278006575	Zm00026ab055070	16.2589	20.4634	8.81309	6.50687	12.44	7.84416	6.38252	15.4672	10.3158	
1	278006652	278017080	Zm00026ab055080	8.54964	6.9409	5.11378	1.67983	1.1524	3.23844	2.64526	5.69399	3.7954	
1	278018235	278022984	Zm00026ab055090	0.405669	0.497475	0.217712	1.04566	0.0762106	0.0916607	0.0565243	0.210998	0.0840879	
1	278023204	278023810	Zm00026ab055100	0	0	0	0	0	0	0	0	0	
1	278025752	278027382	Zm00026ab055110	28.7305	34.0953	22.252	12.9756	40.528	21.2413	17.8198	110.321	39.2561	
1	278028172	278031945	Zm00026ab055120	2.92423	3.28717	2.45961	1.6594	2.48431	2.51331	2.38326	6.19096	3.84177	
1	278031919	278037331	Zm00026ab055130	15.647	16.9742	8.17403	4.71257	21.3134	9.25564	5.43751	30.7298	14.2043	
1	278033650	278034621	Zm00026ab055140	9.6869	11.0209	3.52107	2.88823	8.30515	2.91155	0.794146	11.31	5.46528	
1	278038100	278039113	Zm00026ab055150	7.34216	15.2251	7.01756	3.72696	19.7065	9.56898	4.53442	26.8413	13.7078	
1	278076107	278081533	Zm00026ab055160	122.158	96.9164	51.4538	23.6563	94.8391	30.8986	19.8758	75.2268	64.0967	
1	278112513	278112983	Zm00026ab055170	0	0	0	0	0	0	0	0	0	
1	278235222	278237468	Zm00026ab055180	25.9605	15.7218	23.0771	0.0720796	0.322208	1.81308	0.0597442	72.5921	0.675472	
1	278238702	278269920	Zm00026ab055190	5.37971	4.40018	2.44416	1.69819	3.38125	2.57109	1.74907	5.71944	2.60231	
1	278304298	278310833	Zm00026ab055210	18.4127	13.7806	11.1357	4.25392	16.0507	10.3632	6.15154	22.3399	10.7493	
1	278313783	278317385	Zm00026ab055220	72.1996	16.2321	39.4788	7.63439	38.2597	6.24918	0.707926	90.3002	17.0941	
1	278328758	278335231	Zm00026ab055230	187.595	113.636	46.7684	37.6304	67.9938	23.8504	69.0148	65.62	144.769	
1	278337022	278340229	Zm00026ab055240	23.9446	19.2252	76.2151	105.198	5.01023	1.02759	4.77056	37.0411	255.214	
1	278344789	278353501	Zm00026ab055250	6.15214	4.63308	4.13148	1.27332	1.58295	1.78464	0.781929	4.44655	2.72299	
1	278425751	278436185	Zm00026ab055260	29.1217	18.7048	9.16223	6.08945	6.96248	11.7155	9.33348	24.3536	13.9672	
1	278467490	278479514	Zm00026ab055270	15.4853	35.3059	19.4336	3.78475	33.4124	7.88277	1.39548	27.1969	14.3923	
1	278481518	278482800	Zm00026ab055280	0.273071	1.04368	1.66962	0	4.42978	0.533267	0.0523169	0.244115	0.311315	
1	278484061	278484584	Zm00026ab055290	0.167152	0	0	0	0	0	0	0.119542	0	
1	278487184	278488216	Zm00026ab055300	23.4443	57.8742	9.31971	27.83	45.2763	25.349	48.6038	24.4981	46.0896	
1	278488900	278489666	Zm00026ab055310	39.3402	80.9234	14.0285	29.3166	68.0579	33.4103	65.9849	34.2192	62.5945	
1	278494050	278497967	Zm00026ab055330	176.058	158.921	85.1784	48.3932	96.9399	71.9774	49.9822	109.476	104.717	
1	278523548	278524549	Zm00026ab055340	0.0874128	0.589572	0	0.0538799	0	0.0620742	0	0	0	
1	278530340	278531192	Zm00026ab055350	108.175	80.983	70.2872	31.6774	75.4132	53.7764	34.2302	201.542	55.5813	
1	278573789	278580963	Zm00026ab055360	85.7565	40.7941	20.6208	3.62676	12.1138	7.95359	5.59433	42.6082	9.88663	
1	278626658	278627817	Zm00026ab055370	0.0755066	0.339512	0	0.139623	0.312069	0.268096	0.0578643	0.0539999	0	
1	278662089	278667213	Zm00026ab055380	12.8006	13.9705	9.10419	2.10683	16.4578	13.4955	3.42489	16.8669	5.85293	
1	278741652	278742287	Zm00026ab055390	0	0	0	0.0848862	0	0	0	0	0	
1	278746603	278747422	Zm00026ab055400	0	0.0960571	0	0	0	0.0758517	0	0	0.0974189	
1	278832589	278838866	Zm00026ab055410	99.0558	52.3439	33.1681	21.7309	27.0087	46.0741	61.2261	34.1536	39.1974	
1	278873930	278894520	Zm00026ab055420	12.7206	11.9675	5.10954	3.80438	7.3047	4.87232	4.09431	7.6448	8.41665	
1	278937896	278938830	Zm00026ab055440	24.4496	18.7861	21.1988	5.36989	18.1968	24.58	10.553	37.517	8.03107	
1	279009610	279013951	Zm00026ab055450	59.0843	34.3403	24.0211	8.26849	28.6299	7.36296	3.15362	74.3326	22.6846	
1	279053750	279054214	Zm00026ab055460	4.80319	1.52452	1.90623	3.19282	6.85076	3.94592	3.68092	4.84954	9.0191	
1	279053935	279054255	Zm00026ab055470	3.00144	0.368069	0.460227	0.840929	1.12773	0.290647	0.313657	0.87813	0.746575	
1	279097673	279100007	Zm00026ab055500	0.0750215	3.59258	1.64499	1.74564	13.5498	7.56503	0.891135	0.321918	2.46322	
1	279162099	279166797	Zm00026ab055510	27.7358	23.8027	13.2045	12.7128	21.7169	18.1671	15.0558	22.1286	15.4871	
1	279168532	279170759	Zm00026ab055520	1.51352	1.74998	2.06658	1.65985	2.58339	1.47958	1.17495	5.46834	1.72101	
1	279212763	279213510	Zm00026ab055530	1.40515	1.15834	0.724181	14.7239	1.35508	0.0831529	0.44868	1.08866	3.57767	
1	279263641	279270300	Zm00026ab055540	3.89936	18.1956	9.36825	14.6156	21.508	23.2403	16.7857	21.8675	22.4297	
1	279273778	279276534	Zm00026ab055550	13.8196	16.8276	63.1406	222.589	24.3434	27.4783	124.555	14.7909	19.5435	
1	279277228	279281398	Zm00026ab055560	13.7965	50.9407	14.3152	10.659	43.1258	24.9181	12.6408	13.8466	19.1138	
1	279285990	279288480	Zm00026ab055570	323.118	445.549	416.669	1139.54	296.968	41.9358	48.961	391.544	1124.96	
1	279300331	279300558	Zm00026ab055590	0	0	0	0	0	0	0	0.274737	0	
1	279366886	279368224	Zm00026ab055600	0.0654127	1.00003	0.257439	0.403194	0.10814	0	0	0.654936	0.0894886	
1	279394337	279400090	Zm00026ab055620	9.88671	9.93825	5.43878	3.20886	5.22176	5.14536	3.28964	7.34283	5.77538	
1	279411657	279412394	Zm00026ab055640	0	37.4089	18.0496	0.658386	109.679	145.635	21.9194	17.4849	14.8293	
1	279411657	279412481	Zm00026ab055630	0	33.5117	16.176	0.588956	98.1569	130.24	19.6079	15.641	13.2655	
1	279414530	279415736	Zm00026ab055650	0.145133	26.397	1.87675	0.313101	13.0164	11.1308	1.22344	1.29743	2.15096	
1	279416585	279420198	Zm00026ab055660	0.521066	44.6687	1.92808	0.507908	15.4055	17.5718	0.817209	0.883961	3.53662	
1	279583569	279583835	Zm00026ab055670	0	0	0	0	0	0	0	0	0	
1	279616931	279620751	Zm00026ab055680	1.73066	4.31867	1.73985	123.44	0.416854	0.879014	2.52083	2.53281	8.40439	
1	279621491	279622487	Zm00026ab055690	0.0878512	0	0	0.351975	0	0.0935783	0.403947	0.0314142	0.160248	
1	279630977	279637742	Zm00026ab055700	52.7843	33.388	19.2909	13.1059	19.7532	12.3643	11.1557	48.7158	18.1822	
1	279654197	279661485	Zm00026ab055710	5.44343	80.9335	29.0169	19.3649	7.11684	7.95293	3.37961	27.7707	36.4512	
1	279685577	279690752	Zm00026ab055720	17.3026	25.1472	11.8877	11.3222	28.6607	15.9221	10.6986	18.0501	27.3172	
1	279763083	279765116	Zm00026ab055730	1.98084	0.929402	0.944213	0.583937	1.05005	1.07028	0.528005	1.6938	0.765845	
1	279765952	279766890	Zm00026ab055740	0	0	0	0.0287474	0	0	0	0.200128	0	
1	279805794	279818370	Zm00026ab055750	2.4444	24.7442	15.0274	4.23247	25.1158	3.14281	3.72251	4.99048	5.51632	
1	279862437	279862958	Zm00026ab055760	0.167792	0	0.0943378	0.103425	0	0.119154	0	0.839999	0.765168	
1	279874075	279880698	Zm00026ab055770	4.32384	7.94327	4.00705	2.53475	3.62328	2.46953	1.55039	5.31929	4.64299	
1	279881439	279881711	Zm00026ab055780	0	0	0	0	0	0	0	0	0	
1	279892946	279894139	Zm00026ab055790	0.146713	0.395813	0.123729	0.633021	0.121273	0.260462	0.224866	0.104925	0.267616	
1	279968923	279970965	Zm00026ab055800	0	4.27955	1.90421	10.5703	25.0725	11.0514	5.83175	0.0919823	6.47123	
1	280231896	280261909	Zm00026ab055810	47.1702	31.0656	11.6548	5.84953	10.8368	7.25309	6.5906	19.9238	10.3441	
1	280291895	280294621	Zm00026ab055820	12.8153	16.0884	8.77622	9.3246	10.8587	3.19317	1.64914	16.6305	14.0316	
1	280334288	280335139	Zm00026ab055830	0	0	0	0	0	0	0	0	0	
1	280338443	280341510	Zm00026ab055840	0.0285488	0	0	0.052791	0	0	0	0.347092	0.0260376	
1	280374469	280375400	Zm00026ab055850	201.677	120.812	84.4604	0.0289633	0.388412	0.133473	0	40.6286	4.37131	
1	280384439	280385972	Zm00026ab055860	1.02776	0.744536	0.0963057	11.4557	0	0	0	0.0816687	56.033	
1	280386140	280387998	Zm00026ab055870	3.9577	0.0847411	2.07944	2.4685	0.0389457	0.0669159	0	0.168477	0.0859424	
1	280450899	280462047	Zm00026ab055880	3.5431	6.59864	3.08302	3.70684	6.01981	3.73224	3.12464	5.7589	5.31649	
1	280582600	280584559	Zm00026ab055890	0.0446876	0.442059	0.515055	0.192813	0.941939	0.936149	0.239724	2.39694	0.203784	
1	280586286	280592988	Zm00026ab055900	54.8811	47.8911	24.9895	0.475201	5.97843	1.59138	0.595822	57.416	4.85045	
1	280722802	280723643	Zm00026ab055910	2.28851	1.68385	0.204697	0.160296	0	0.0738698	0.0797181	0.743942	0.521804	
1	280725109	280730552	Zm00026ab055920	31.156	19.3879	13.8262	2.40981	14.7885	7.0036	4.11194	30.946	5.62002	
1	280752272	280754822	Zm00026ab055930	0.566521	0.663852	0.424686	0.899441	0.482478	0.463257	1.15774	1.51014	0.704578	
1	280758452	280759776	Zm00026ab055940	0.826298	1.90229	0.854807	0.916771	0.764981	0.751075	0.70922	5.5785	2.14027	
1	280759914	280760378	Zm00026ab055950	0	0.338782	0.105902	0.0580512	0.155699	0	0	0.471483	0.515377	
1	280827721	280829855	Zm00026ab055960	7.30239	5.77377	6.97724	0.101148	1.62773	0.378725	1.22613	29.3249	0.336745	
1	280891204	280892309	Zm00026ab055970	0.0791931	1.13948	0.222624	2.00135	0.327306	1.74335	4.6124	0.169909	1.589	
1	280891244	280892421	Zm00026ab055980	0.0743528	1.06984	0.209017	1.87903	0.307301	1.6368	4.38747	0.159524	1.49188	
1	280922211	280925685	Zm00026ab055990	8.92259	5.14534	14.667	15.5049	26.9182	28.6381	35.039	20.1079	39.7119	
1	280989105	280992925	Zm00026ab056000	13.7765	16.0791	8.28686	4.37298	1.3453	4.94038	4.98896	7.09023	16.8924	
1	280995606	281000705	Zm00026ab056020	13.5503	16.8731	11.8573	1.88427	11.1155	1.63423	4.70516	17.3427	1.7543	
1	281004162	281006069	Zm00026ab056030	1.49193	2.43566	0.709758	0.650794	1.70755	0.847567	0.527693	1.95339	1.06763	
1	281043792	281044144	Zm00026ab056040	0	0	3.06905	5.047	2.66629	6.87177	14.071	0.3549	3.39448	
1	281046475	281051088	Zm00026ab056050	7.34642	5.72741	3.15381	1.72002	4.47204	3.9093	3.6078	9.19099	8.84709	
1	281114370	281115020	Zm00026ab056060	1.27816	1.45192	0.453865	1.07809	1.33456	0.477714	0.206214	2.30931	2.39282	
1	281186577	281205337	Zm00026ab056070	13.0277	11.4743	7.22745	4.88481	7.79339	6.17806	4.49726	9.51569	7.0235	
1	281207055	281207853	Zm00026ab056080	91.3696	1.57731	3.26652	3.58116	1.44981	0.856298	1.0081	8.19258	2.29952	
1	281296580	281301107	Zm00026ab056090	68.805	54.1957	47.0312	23.8938	37.9349	28.8121	27.4983	80.8177	37.0837	
1	281302697	281305314	Zm00026ab056100	2.091	44.3928	8.02242	15.6003	4.42475	9.14682	1.97419	1.48345	5.7975	
1	281402797	281408577	Zm00026ab056110	16.5297	7.79357	5.80097	1.01793	1.94119	2.88344	1.76486	15.0613	2.36293	
1	281517053	281525433	Zm00026ab056120	1193.38	1023.09	570.432	231.404	1300.06	408.731	24.1949	1069.82	360.991	
1	281522660	281523577	Zm00026ab056130	239.244	258.437	120.482	58.9277	356.716	103.291	5.3742	227.633	90.1517	
1	281579745	281589014	Zm00026ab056140	8.91939	12.3376	3.33608	3.39243	5.64673	9.00434	6.08231	8.54795	8.79839	
1	281634159	281637051	Zm00026ab056150	9.52171	21.863	17.7028	16.758	27.7037	29.3685	19.6635	23.1462	12.4257	
1	281656629	281673228	Zm00026ab056160	7.38691	24.1022	8.86991	20.0128	8.01634	15.3435	23.3655	9.38467	5.10581	
1	281733483	281734609	Zm00026ab056180	0.466305	1.39781	4.30396	1.07784	3.50115	4.85666	0.8636	74.6177	1.70116	
1	281733483	281734609	Zm00026ab056170	0.427446	1.39781	4.19472	0.982029	3.37267	4.74628	0.774262	71.783	1.52395	
1	281740109	281746173	Zm00026ab056190	3.01827	6.89615	1.53457	4.30833	2.00547	2.98429	7.65851	4.84388	3.46403	
1	281762276	281770065	Zm00026ab056200	0.0674616	0.0101113	2.66134	3.07709	0	0	0	82.6903	5.4452	
1	282007023	282010213	Zm00026ab056210	6.64249	7.97295	5.35499	2.77467	5.0823	5.20431	3.93354	12.5241	6.55891	
1	282041395	282063412	Zm00026ab056220	0.015912	0	0.134193	2.0425	0.00328822	0	0	21.512	0.910653	
1	282272401	282274888	Zm00026ab056230	2.14745	5.76188	0.138549	0	0.93119	0.074998	0.0269785	1.20849	2.53649	
1	282462259	282464132	Zm00026ab056240	7.01075	9.70925	10.0118	13.5113	0.540875	0.0331902	0	35.9996	1.27882	
1	282565142	282589754	Zm00026ab056250	2.82552	1.72971	0.988368	1.43672	2.34735	1.98374	1.7699	4.0669	2.05932	
1	282642098	282644814	Zm00026ab056260	8.33323	3.76875	3.1446	6.00083	2.87788	4.84172	4.90388	6.99714	4.3514	
1	282660344	282663971	Zm00026ab056270	3.25919	9.74815	4.24848	1.22023	2.75392	0.891487	1.13783	21.8066	3.37986	
1	282789162	282795259	Zm00026ab056280	3.97146	4.55964	20.112	22.0979	4.93906	13.1526	27.0395	5.61376	5.54128	
1	282793780	282797403	Zm00026ab056290	8.03611	7.54197	31.9531	13.7725	7.9712	21.651	31.172	8.96214	7.73706	
1	282833061	282833752	Zm00026ab056300	0.949288	0.113825	0.32023	0.585126	0.523122	0.359528	0.290994	1.85566	0.80807	
1	282839984	282842031	Zm00026ab056310	0.256604	0.615366	2.42855	9.08141	0.353516	0.0911109	27.5799	1.43754	0.312045	
1	282859169	282863327	Zm00026ab056320	9.51902	55.5004	39.0379	1.79137	6.72821	6.07926	0.0645565	97.9361	9.25796	
1	282929281	282930449	Zm00026ab056330	0.299701	0.404278	0.379127	0.184731	7.8036	0.159619	0.0574188	0.267921	2.05005	
1	282942311	282945190	Zm00026ab056340	0.304124	0.0546992	0	19.4018	0.326806	0.151177	0.0699194	2.175	65.4878	
1	282945415	282952554	Zm00026ab056350	13.0155	10.4912	4.75201	3.69747	7.81292	4.0246	2.58525	6.90443	4.21794	
1	282984667	282992115	Zm00026ab056360	0.493849	2.96076	1.49406	0.652287	3.97039	1.24413	0.288351	1.07637	1.37268	
1	283065247	283065720	Zm00026ab056370	2.40219	1.57866	0.986964	0.284745	0.687342	1.50903	2.05333	1.51975	0.0842653	
1	283070573	283071085	Zm00026ab056380	1.79273	1.61219	0.959928	0.263098	0.635088	1.33369	1.83181	1.46526	0.155718	
1	283076374	283077197	Zm00026ab056390	0.531478	1.14709	1.01596	0.327595	3.2949	1.47193	1.30335	2.12854	0.96946	
1	283078002	283081982	Zm00026ab056400	13.2889	6.0742	5.50458	0.0949293	0.381914	0.203109	0	17.0722	0.180596	
1	283136519	283144897	Zm00026ab056410	0.146345	0.0141008	0.0176313	0	0	0	0	0.0485929	0.0381351	
1	283146317	283178040	Zm00026ab056420	7.91281	3.87825	1.85341	1.01937	2.39401	0.786204	0.459135	5.44674	2.28767	
1	283254813	283258459	Zm00026ab056430	11.732	15.8743	10.7076	14.7145	31.4653	13.9592	12.5429	15.5526	13.6461	
1	283333977	283336826	Zm00026ab056440	0.399522	3.93834	1.94385	8.26863	0.304842	0.556512	0.0471036	3.01111	6.51681	
1	283341468	283344219	Zm00026ab056450	0.190961	0.17173	0.125258	0.117706	0.263081	0.135607	0.0731714	0.477994	0.203192	
1	283344621	283365543	Zm00026ab056460	3.21081	1.10679	1.18857	0.43091	1.06924	0.634677	0.458755	2.45644	0.81132	
1	283346372	283347755	Zm00026ab056470	4.01865	2.33341	1.81464	0.780168	1.28165	0.494351	0.630487	1.69725	2.48193	
1	283372573	283373592	Zm00026ab056480	0	0.308889	28.4845	7.62178	7.24	22.5012	27.4742	0.675529	3.28932	
1	283375833	283389213	Zm00026ab056490	24.9946	22.0242	13.3332	7.72232	27.2751	14.0563	10.346	18.388	11.2324	
1	283468971	283472331	Zm00026ab056500	20.7047	35.997	118.159	59.2081	39.3989	99.0436	164.721	21.3211	40.2388	
1	283746992	283757099	Zm00026ab056510	0.324944	3.31572	21.3191	15.5986	36.8303	69.9086	36.7388	1.23012	27.3286	
1	283817320	283819709	Zm00026ab056520	10.6461	5.84984	4.06935	3.00433	4.33188	2.70654	3.72123	13.0915	4.98018	
1	283851416	283852674	Zm00026ab056530	23.5144	20.333	23.879	0.257288	22.9449	0.592836	0	77.7153	32.3595	
1	283851578	283852582	Zm00026ab056540	29.4573	25.3935	29.7426	0.295455	28.7439	0.742667	0	97.2945	40.2597	
1	283891109	283894714	Zm00026ab056550	13.8085	10.7469	19.8015	0	0.0200777	0.0172486	0.0372283	209.095	0.620282	
1	283950107	283950376	Zm00026ab056560	0	0	0	0.299931	0	0	0	0	0	
1	283955197	283960240	Zm00026ab056570	30.8745	17.1619	6.38497	7.3746	15.3441	9.98207	13.0147	11.835	16.0353	
1	284048942	284049142	Zm00026ab056580	0	0	0	0	0	0	0	0	0	
1	284058936	284059691	Zm00026ab056590	48.0805	27.8705	3.35461	22.5663	18.8183	30.8935	13.1404	2.9	27.7902	
1	284061125	284065876	Zm00026ab056600	13.6026	0.0414388	17.3578	33.0549	7.32837	42.2967	56.7477	6.27454	24.6022	
1	284127775	284133278	Zm00026ab056610	55.8403	35.1546	20.1129	6.16483	12.5884	12.521	10.122	36.8681	8.7808	
1	284168553	284171855	Zm00026ab056620	190.41	80.5673	64.198	14.1957	28.5611	32.5492	18.8281	81.6045	28.6594	
1	284282677	284283678	Zm00026ab056630	0	0	0.049146	0	1.3006	0	0	0.437604	0	
1	284335196	284336811	Zm00026ab056640	1.40921	1.60848	1.50841	0.467715	1.74728	1.55881	1.16302	5.17477	0.840359	
1	284337581	284340879	Zm00026ab056650	160.44	230.57	223.279	37.3609	526.727	387.293	22.9303	54.3614	189.962	
1	284411362	284413174	Zm00026ab056660	1.11115	0.369287	0.421008	0.446671	0.938445	1.97265	1.74008	2.83314	1.25575	
1	284413185	284414819	Zm00026ab056670	114.426	44.0805	64.4393	0.808989	0.797065	0	0.205268	218.474	0.879451	
1	284415565	284417152	Zm00026ab056680	7.0048	0.0992025	25.8936	43.4655	8.06978	43.672	104.319	5.87742	15.7705	
1	284490943	284492083	Zm00026ab056690	92.1934	69.2057	20.0257	61.7001	25.7937	29.7636	96.1836	7.35649	95.2861	
1	284493480	284498281	Zm00026ab056700	33.9261	350.498	93.6586	85.8664	246.502	272.827	75.0062	109.502	315.924	
1	284499353	284500397	Zm00026ab056710	1.29915	0	0.0471238	0.0258314	0.0692823	0.02976	0	0.23977	0.0764435	
1	284574426	284589184	Zm00026ab056720	10.9136	6.60971	5.31348	1.39734	4.74606	3.76755	2.52409	11.9771	3.35847	
1	284589219	284595641	Zm00026ab056730	20.9048	16.3837	7.36403	7.03529	10.173	8.26987	5.23563	22.9475	13.2393	
1	284595597	284599196	Zm00026ab056740	7.67608	6.42168	3.92587	5.55623	4.71606	5.13137	8.44626	7.83869	7.47798	
1	284646309	284646893	Zm00026ab056760	0	0.134644	0.0841783	0	0	0	0	0.428307	0	
1	284683613	284687391	Zm00026ab056770	538.378	138.379	55.7012	68.2238	124.253	21.2732	9.92008	408.709	59.4106	
1	284741254	284744665	Zm00026ab056780	52.8811	42.8	29.2911	14.6994	55.17	23.0327	22.0922	50.3855	27.7438	
1	284744789	284750349	Zm00026ab056790	15.396	9.837	7.97863	2.83967	5.42252	8.12012	6.07737	19.4644	5.17138	
1	284932121	284962881	Zm00026ab056800	13.1662	10.0209	4.32074	3.13543	7.88466	5.2329	4.20048	11.9319	5.93783	
1	284990270	284995242	Zm00026ab056810	67.0601	130.204	78.8919	45.8401	220.534	73.4674	67.9324	46.4478	68.0769	
1	284996556	284998014	Zm00026ab056820	0	0.0539868	0	53.5621	3.00219	0.554201	0.874112	0.0644002	24.2552	
1	285050990	285051755	Zm00026ab056830	0.114344	0.102829	0.578589	0.21144	0.094517	0.243597	0.0876274	0.572428	0.521433	
1	285123165	285126365	Zm00026ab056840	5.00735	8.84619	23.8145	12.1856	41.176	15.263	0.723439	24.9014	2.0339	
1	285145445	285146323	Zm00026ab056850	0	2.86751	0.280116	0	4.6537	0	0	1.03331	0.18176	
1	285183543	285184818	Zm00026ab056860	18.0529	1.35805	4.84339	0.16924	17.5893	0.292469	0	53.6808	4.0067	
1	285205777	285209932	Zm00026ab056870	51.9604	49.9874	38.5269	16.6146	29.7544	17.4054	12.5491	100.584	38.3944	
1	285212795	285214166	Zm00026ab056880	0.0638394	0.172231	0.394816	0.216423	0.158309	0.181336	0.0489232	0.410903	0.291121	
1	285218334	285219189	Zm00026ab056890	0.051161	0.552104	0.0575284	0.0630697	0.126869	0	0.0784143	0	0.279966	
1	285223167	285224853	Zm00026ab056900	25.5442	43.3521	25.0746	18.8973	65.3832	30.6383	17.7654	87.1092	35.1592	
1	285229135	285230356	Zm00026ab056910	47.7718	61.7179	36.1273	28.8715	96.5432	40.7954	23.3721	109.927	44.3216	
1	285231306	285232810	Zm00026ab056920	0.0290989	0.0523367	0	6.63635	0	0	0	0	1.64544	
1	285252311	285254132	Zm00026ab056930	5.23987	1.46985	2.32438	1.77786	1.90736	1.39963	0.810481	5.2601	4.86667	
1	285355626	285356154	Zm00026ab056940	0.165572	1.19118	0.744716	1.47981	1.77921	2.52791	1.01509	3.07871	0.151008	
1	285428756	285432936	Zm00026ab056950	68.3669	40.3913	25.3406	11.7698	22.4075	18.4021	14.8742	45.5529	18.9535	
1	285438518	285455325	Zm00026ab056960	3.60345	7.54255	2.48888	6.48667	2.55433	3.48404	2.59178	5.89392	6.36625	
1	285481009	285482855	Zm00026ab056980	1.01956	1.27937	1.4664	5.40753	5.66421	3.33386	1.47183	4.2393	4.75754	
1	285586353	285590520	Zm00026ab056990	14.8466	11.8679	6.13191	2.42219	3.03983	5.14092	1.65874	23.8882	21.2358	
1	285746012	285747344	Zm00026ab057000	45.4365	28.1268	10.7318	60.4475	46.1122	19.854	16.5918	24.2007	41.0204	
1	285766342	285771850	Zm00026ab057020	1.95558	1.28681	1.17546	0.881991	1.65591	1.65968	1.03565	8.39141	4.54592	
