pan B73 B97 CML103 CML228 CML247 CML277 CML322 CML333 CML52 CML69 HP301 Il14H Ki11 Ki3 Ky21 M162W M37W Mo18W Ms71 NC350 NC358 Oh43 Oh7B P39 Tx303 Tzi8 median
pan_gene_13611 984 984 984 984 984 984 984 984 984 984 984 984 984 984 984 984 984 984 984 984 984 984 984 984 984 984 984
pan_gene_13613 1347 1347 1347 1347 1347 1347 1347 1347 1347 1347 1347 1347 1347 1347 1347 1347 1347 1347 1347 1347 1347 1347 1347 1347 1347 1347 1347
pan_gene_13614 1176 1176 1176 1176 1176 1176 1176 1176 1176 1176 1176 1176 1176 1176 1176 1176 1176 1176 1176 1176 1176 1176 1176 1176 1176 1176 1176
pan_gene_13615 456 456 NA NA NA NA 456 NA NA NA NA NA NA NA NA NA NA NA NA 456 NA NA NA NA NA NA 456
pan_gene_13616 198 198 198 198 198 198 198 198 198 198 NA NA 198 198 198 198 NA 198 198 198 198 198 198 198 198 198 198
pan_gene_13617 387 NA NA NA 387 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 387 NA NA NA NA NA 387 387
pan_gene_13618 1056 1056 1056 1056 1056 1056 1056 1056 1056 1056 1056 1056 1056 1056 1056 1056 1056 1056 1056 1056 1056 1056 1056 1056 1056 1056 1056
pan_gene_1362 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
pan_gene_13620 NA 438 438 438 438 NA 438 438 438 NA 438 NA 438 438 438 438 438 438 438 NA 438 438 438 438 438 438 438
pan_gene_13621 NA 1119 NA 1119 1119 NA 1119 NA 1119 NA NA NA 1119 1119 1119 NA NA NA 1119 NA 1119 NA 1119 1119 NA NA 1119
pan_gene_13622 708 708 708 708 708 708 708 708 708 708 708 708 708 708 708 708 708 708 708 708 708 708 708 708 708 708 708
pan_gene_13623 1839 1839 1839 1839 1839 1839 1839 1839 1839 1839 1839 1839 1839 1839 1839 1839 1839 1839 1839 1839 1839 1839 1839 1839 1839 1839 1839
pan_gene_13624 NA 1479 1479 1479 1479 1479 1479 1479 1479 1479 1479 1479 1479 1479 NA 1479 1479 1479 1479 1479 1479 1479 1479 1482 1479 1479 1479
pan_gene_13625 NA 666 690 NA NA 666 699 666 NA 600 NA NA NA 666 NA NA 654 666 NA 600 NA NA NA 666 600 NA 654
pan_gene_13626 321 321 321 321 321 321 321 321 321 321 321 321 351 321 321 321 321 321 321 321 321 321 321 321 321 321 321
pan_gene_13627 NA 3084 3084 3084 3084 3084 3084 3084 3084 3084 3084 3084 3081 3084 3084 3084 3084 3084 3084 3084 3084 3084 3084 3084 3084 3084 3084
pan_gene_13628 588 588 555 588 588 588 555 588 588 NA 555 555 555 588 588 555 555 588 555 555 588 588 555 588 555 588 588
pan_gene_13629 1137 NA 1137 1137 NA 1137 NA NA 1137 1137 NA NA NA NA NA 1137 1137 NA 1137 1137 1137 1137 NA NA NA NA 1137
pan_gene_1363 2616 2616 2616 2616 2616 2616 2616 2616 2616 2616 2616 2616 2616 2616 2616 2616 2616 2616 2616 2616 2616 2616 2616 2616 2616 2616 2616
pan_gene_13630 1260 NA 1260 NA NA NA NA 1260 NA 1260 NA NA NA 1260 NA NA NA NA NA 1260 1260 NA NA NA 1260 NA 1260
pan_gene_13631 NA 264 264 264 264 NA NA NA NA 264 NA 264 264 264 264 NA 264 264 264 264 NA 264 264 264 264 NA 264
pan_gene_13632 744 744 744 744 744 744 744 744 744 NA 744 744 744 744 744 744 744 744 744 744 744 744 744 744 744 744 744
pan_gene_13633 936 NA 987 1038 NA NA 990 NA NA 1050 1065 978 NA NA 942 978 NA 1065 1002 NA 948 1077 NA 975 1077 NA 982.5
pan_gene_13634 2961 2961 2961 2961 2961 2961 2961 2961 2961 2961 2961 2961 2961 2961 2961 2961 2961 2961 2961 2961 2961 2961 2961 2961 2961 2961 2961
pan_gene_13635 1263 1263 1263 1263 1263 1263 1263 1263 1251 1263 1263 1263 1263 1263 1263 1233 1263 1263 1263 1263 1263 1233 1263 1263 NA NA 1263
pan_gene_13636 459 NA NA NA 471 NA 459 NA NA NA 459 NA NA NA NA NA 459 NA NA NA NA NA NA NA NA NA 459
pan_gene_13638 657 657 657 657 657 657 657 657 657 657 657 657 657 657 657 657 702 657 657 657 657 657 657 657 657 657 657
pan_gene_13639 NA NA 405 NA NA 420 NA NA NA NA NA NA NA 405 NA NA 405 NA 405 NA NA NA NA NA NA NA 405
pan_gene_1364 633 636 636 633 636 NA 636 642 636 642 633 633 636 636 633 636 636 633 636 633 633 636 633 633 636 636 636
pan_gene_13640 NA 645 NA 645 603 NA 645 645 NA 645 NA NA 660 NA 582 NA NA NA 582 NA NA 582 636 NA NA 603 645
pan_gene_13641 1785 1785 1779 1785 1785 1785 1779 1785 1785 1779 1785 1785 1785 1785 NA 1785 1785 1785 1785 1779 1785 NA 1785 NA 1785 1785 1785
pan_gene_13642 2991 2991 2991 2991 2991 2991 2991 2991 2991 2991 2991 2991 2991 NA 2991 2991 2991 2991 2991 2991 2991 2991 2991 2991 2991 2991 2991
pan_gene_13643 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023
pan_gene_13644 1827 1827 1827 1827 1827 1827 1827 1827 1827 1827 1845 1845 1827 1827 1827 1827 1845 1827 1827 1827 1827 1827 1827 1827 1827 1827 1827
pan_gene_13645 459 483 483 483 483 483 483 NA NA 459 483 459 483 459 459 483 483 NA 447 483 483 459 471 483 459 483 483
pan_gene_13646 915 924 924 924 915 915 915 915 915 924 915 924 924 915 NA NA 915 915 915 924 915 NA 915 924 924 924 915
pan_gene_13648 1557 1557 1560 1557 1557 1557 1557 1557 1557 1557 1557 1557 1557 1557 1557 1557 1557 1557 1557 1560 1557 1557 1557 1557 1557 1557 1557
pan_gene_13649 303 NA 318 303 NA NA NA 303 NA 303 NA NA NA 315 303 NA NA NA NA 303 NA NA NA NA 303 303 315
pan_gene_1365 2880 2880 2880 2880 2880 2880 2880 2880 2880 2880 2880 2880 2880 2880 2880 2880 2880 2880 2880 2880 2880 2880 2880 2880 2880 2880 2880
pan_gene_13650 1029 NA 1029 NA 1029 1029 1029 1029 NA NA 1029 1029 1029 1029 1029 NA 1029 NA 1029 1029 1029 NA 1029 1029 NA NA 1029
pan_gene_13651 1917 1917 1917 1917 1917 1917 1917 1917 NA 1917 1917 1917 1917 1917 1917 1917 1917 1917 1917 1917 1917 1917 1917 1917 1917 1917 1917
pan_gene_13652 2127 2247 2127 2247 2247 2127 2127 2127 NA 2247 2247 1935 2127 2127 2247 2247 2247 2247 2127 2127 2127 2247 1935 2025 2247 2247 2127
pan_gene_13653 621 612 621 612 618 621 NA 621 615 618 621 621 615 615 621 618 615 621 612 621 615 612 618 621 612 NA 618
pan_gene_13654 789 789 789 789 789 789 789 789 789 789 789 789 789 789 789 789 789 789 789 789 789 789 789 789 789 789 789
pan_gene_13655 780 780 780 780 780 780 780 780 780 780 780 780 780 780 780 780 780 780 780 780 780 780 780 780 780 780 780
pan_gene_13656 318 318 318 318 318 318 318 318 318 318 318 318 318 318 NA 318 318 318 318 318 318 318 318 318 318 318 318
pan_gene_13657 NA NA NA NA NA NA 291 NA NA NA NA NA NA 291 NA 291 NA NA NA NA NA NA NA NA NA NA 291
pan_gene_13658 360 360 360 360 360 360 NA NA NA NA NA NA NA NA NA NA NA 351 NA NA 360 NA NA 360 360 NA 360
pan_gene_13659 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582 NA 582 582
pan_gene_1366 NA 1128 1128 1128 1128 1128 NA 1128 1128 1128 1128 NA 1128 1128 NA 1128 1128 1128 1128 1128 1128 1128 NA 1128 1128 1128 1128
pan_gene_13660 NA 1176 NA 1176 1176 1176 NA 1176 NA NA NA 1176 1176 NA 1176 1176 1176 1176 NA 1176 NA 1176 1176 1176 NA 1176 1176
pan_gene_13661 1251 1251 1251 1251 1251 1347 1251 1347 1251 1251 1251 1251 1251 1251 1251 1251 1251 1251 1251 1251 1251 1251 1251 1251 1251 1251 1251
pan_gene_13663 303 303 303 303 303 303 318 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303
pan_gene_13664 615 615 NA 615 615 615 615 615 600 615 615 615 615 615 615 NA 615 615 600 615 615 615 615 615 615 615 615
pan_gene_13665 564 564 564 558 564 NA NA NA 564 558 564 564 564 564 564 558 564 564 558 564 564 558 558 564 558 558 564
pan_gene_13666 462 NA NA NA NA NA NA NA NA NA NA 462 NA NA 462 NA 462 NA 462 462 NA 462 NA NA 462 462 462
pan_gene_13667 1434 1434 1434 NA 1434 1434 1434 1434 1434 1434 1434 1434 1434 1434 1434 1434 1434 1434 1434 1434 1434 1434 1434 1434 1434 1434 1434
pan_gene_13668 306 306 315 306 306 306 315 306 NA 315 315 306 NA NA NA NA NA NA NA 306 306 306 NA 315 NA 306 315
pan_gene_13669 NA 3951 3951 3951 3948 3951 3951 3951 3951 3951 3951 3951 3951 3951 3951 3951 3951 3951 3951 3951 3951 3951 3951 3951 3951 3951 3951
pan_gene_1367 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
pan_gene_13671 1377 1377 1377 1377 1377 1377 1377 1377 1377 1377 1377 1377 1377 1377 1377 1377 1377 1377 1377 1377 1377 1377 1377 1377 1377 1377 1377
pan_gene_13672 1689 1689 1689 1689 1689 1689 1689 1689 1689 1689 1689 1689 1689 1689 1689 1689 1689 1689 1689 1689 1689 1689 1689 1689 1689 1689 1689
pan_gene_13673 1263 1263 1263 1263 1263 1263 1263 1263 1263 1263 1263 1263 1263 1263 1263 1263 1263 1263 1263 1263 1263 1263 1263 1263 1263 1263 1263
pan_gene_13676 NA NA NA NA NA NA NA NA NA 1134 NA NA NA NA NA NA NA NA NA NA NA NA 1170 NA 1275 1179 1179
pan_gene_13677 NA NA NA 1524 1527 1527 1527 1530 1527 NA 1527 1527 1527 1527 1527 1527 1527 1527 1530 NA 1527 1527 1524 1524 1527 NA 1527
pan_gene_13678 NA NA NA NA NA NA NA NA NA NA NA NA 648 NA 648 699 NA 699 648 NA NA NA NA NA NA NA 699
pan_gene_13679 1209 1209 1209 1209 1209 1209 1209 1209 1209 1209 1209 1209 1209 1209 1209 1209 1209 1209 1209 1209 1209 1209 1209 1209 1209 1209 1209
pan_gene_13681 516 516 516 516 516 516 516 516 516 516 516 516 516 516 516 516 516 516 516 516 516 516 516 516 516 516 516
pan_gene_13682 813 813 813 813 813 813 813 813 813 813 813 813 813 813 813 813 813 813 813 813 813 813 813 813 813 813 813
pan_gene_13683 1239 NA NA NA NA NA NA NA NA NA 1200 NA NA NA NA NA 1140 1098 NA NA NA NA NA 1140 1140 NA 1140
pan_gene_13684 1806 1806 1806 1806 1806 1806 1806 1806 1806 1806 1806 1806 1806 1806 1806 1806 1806 1806 1806 1806 1806 1806 1806 1806 1806 1806 1806
pan_gene_13685 459 459 459 459 459 459 459 459 459 NA 459 459 459 459 459 459 459 459 459 459 459 459 459 459 459 459 459
pan_gene_13686 522 522 522 522 522 522 522 522 522 522 522 522 522 522 522 522 522 522 522 522 522 522 522 522 522 522 522
pan_gene_13687 966 NA 966 966 966 966 966 966 966 966 966 966 966 966 966 966 966 966 966 966 966 966 966 966 966 966 966
pan_gene_13688 456 456 456 456 456 456 456 456 456 456 456 456 456 456 456 456 456 456 456 456 456 456 456 456 456 456 456
pan_gene_13689 NA NA NA NA NA NA NA 411 NA NA 444 405 NA NA NA NA 444 NA NA NA NA NA NA NA NA NA 427.5
pan_gene_13691 NA 1278 1278 NA NA 1278 NA 1278 1278 NA 1278 NA 1278 1278 NA NA NA 1278 NA 1278 NA 1278 NA NA NA 1278 1278
pan_gene_13692 1389 1389 1386 1389 1389 1389 1389 1389 1389 1389 1389 1389 1389 1389 1389 1389 1389 1389 1389 1386 1389 1389 1389 1389 1389 1389 1389
pan_gene_13693 450 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 450
pan_gene_13694 783 783 783 783 783 783 783 783 783 783 783 783 783 783 783 783 783 783 783 783 783 783 783 783 783 783 783
pan_gene_13695 969 969 969 969 969 969 969 969 978 969 969 969 969 969 969 969 969 969 969 969 969 969 969 969 969 969 969
pan_gene_13696 375 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 375
pan_gene_137 774 774 771 774 771 771 771 771 771 771 771 771 771 780 774 771 771 771 774 774 774 771 771 774 771 771 771
pan_gene_1370 765 783 774 774 774 762 783 NA 774 759 774 768 777 762 765 774 783 771 774 762 774 765 765 786 774 777 774
pan_gene_13706 1467 1470 1470 1467 1467 1470 1467 1467 1467 1467 1467 1467 1467 NA 1467 1467 1467 1470 1467 1470 1467 1467 1467 NA 1467 1467 1467
pan_gene_13707 210 210 210 210 210 210 210 210 210 NA 210 210 210 210 210 210 210 210 210 210 210 210 210 210 210 210 210
pan_gene_13708 NA NA NA 243 NA NA NA NA NA 243 243 243 NA 243 243 NA 243 NA 243 NA 243 NA NA 243 243 NA 243
pan_gene_13709 NA NA NA 411 411 NA 411 411 411 NA 411 411 411 411 411 411 411 NA 411 NA 411 411 411 411 411 411 411
pan_gene_1371 4296 4248 4263 4305 4305 4302 4302 4299 4317 4302 4305 NA 4248 4302 4425 4302 4302 4440 4248 4248 4305 4302 4425 4248 4317 4302 4302
pan_gene_13711 1197 1197 1197 1197 1197 1197 1197 1197 1197 1197 1197 1197 1197 1197 1197 1197 1197 1197 1197 1197 1197 1197 1197 1197 1197 1197 1197
pan_gene_13712 420 NA 420 435 435 NA 420 435 NA 435 420 435 420 420 435 420 420 NA 435 420 435 420 420 420 435 420 427.5
pan_gene_13715 609 609 609 609 609 555 NA 609 609 609 609 609 609 609 609 609 609 NA NA 609 NA 609 NA 609 NA 609 609
pan_gene_13716 NA NA NA NA NA NA NA NA NA NA NA NA NA 564 NA NA NA NA NA NA 603 555 NA NA NA NA 583.5
pan_gene_13717 912 912 912 912 912 912 912 912 912 912 912 912 912 912 912 912 912 912 912 912 912 912 912 912 912 912 912
pan_gene_13719 1230 1242 1242 1230 1230 1230 1242 1242 1230 1230 1242 1230 1230 1230 1230 1230 1242 1242 1230 1242 1230 1230 1230 1230 1230 1230 1230
pan_gene_13720 3705 3705 NA 3705 3705 3723 3705 3705 3723 NA NA 3726 NA 3705 NA 3657 NA NA 3705 NA 3705 3705 NA 3726 3705 3705 3705
pan_gene_13721 2376 2376 2376 2376 2376 2376 2376 2376 2376 2376 2376 2376 2376 2376 2376 2376 2376 2376 2376 2376 2376 2376 2376 2376 2376 2376 2376
pan_gene_13722 1680 1680 1680 1680 1680 1680 1680 1680 1680 1680 1680 1680 1680 1680 1680 1680 1680 1680 1680 1680 1680 1680 1680 1680 1680 1680 1680
pan_gene_13726 1095 1095 1095 1095 1095 1095 1095 1095 1095 1095 1095 1095 1095 1095 1095 1095 1095 1095 1095 1095 1095 1095 1095 1095 1095 1095 1095
pan_gene_13728 2430 2430 2430 2430 2430 2436 2430 2430 2430 2430 2430 2436 2430 2430 2436 2430 2430 2430 2430 2430 2430 2430 2430 2436 2430 2430 2430
pan_gene_13729 1050 1050 1050 1035 1050 1050 1050 1050 1050 1029 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050
pan_gene_1373 741 NA NA NA NA 786 NA 786 NA NA NA NA NA 831 NA NA 786 NA NA NA NA NA NA 741 NA NA 786
pan_gene_13731 1797 1797 1797 1797 1797 1797 1797 1797 1797 1797 1797 1797 1797 1797 1797 1797 1797 1797 1797 1797 1797 1797 1797 1797 1797 1797 1797
pan_gene_13732 1401 1401 1401 1401 1401 1401 1401 1401 1401 1401 1401 1401 1401 1401 1401 1401 1401 1401 1401 1401 1401 1401 1401 1401 1401 1401 1401
pan_gene_13733 3639 3639 3639 3489 3639 3639 3639 3639 3639 3639 3639 3639 3636 3639 3639 3639 3639 3636 3639 3639 3639 3639 3639 3639 3639 3639 3639
pan_gene_13734 696 696 696 696 696 696 696 696 696 696 696 NA 696 696 NA 696 696 696 696 696 696 696 696 696 696 696 696
pan_gene_13735 357 357 357 357 357 NA 357 357 357 357 357 NA 357 357 NA 357 357 357 357 345 357 357 357 NA 357 357 357
pan_gene_13736 NA NA 414 NA 381 NA 414 NA NA NA NA NA NA NA NA NA 414 NA 414 NA NA NA NA NA 414 414 414
pan_gene_13738 1869 1869 1869 1869 1869 1869 1869 1869 1869 NA 1869 1869 1869 1869 1869 1869 1869 1869 1869 1869 1869 1869 1869 1869 1869 1869 1869
pan_gene_13739 630 639 630 639 639 630 NA NA 630 NA 630 NA 630 639 NA NA 639 639 NA 642 636 NA 630 NA NA NA 639
pan_gene_1374 1701 1701 1701 1701 1701 1695 1701 1701 1713 1701 1713 1701 1701 1701 1701 1701 1701 1701 1701 1701 1701 1701 1701 1701 1701 1701 1701
pan_gene_13740 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996
pan_gene_13741 NA 804 807 804 804 738 804 804 804 738 804 738 804 804 804 738 804 738 NA 807 738 804 738 804 804 804 804
pan_gene_13742 NA 423 444 444 444 423 444 423 NA 444 423 NA 444 423 NA 423 NA NA 444 444 444 NA NA NA 444 NA 444
pan_gene_13743 NA 528 528 528 NA NA NA 528 528 528 NA NA NA 528 NA NA 528 528 NA NA NA 528 NA NA 528 528 528
pan_gene_13744 729 729 729 NA 729 NA 729 729 729 729 729 729 729 729 729 729 729 729 729 729 729 729 729 729 729 729 729
pan_gene_13746 NA NA 492 NA NA NA NA NA NA NA NA 546 NA NA NA NA NA NA NA 492 NA NA NA 507 NA NA 546
pan_gene_13747 165 NA NA 165 165 165 165 165 NA 165 165 NA NA 165 NA 165 165 165 165 NA 165 165 165 NA 165 165 165
pan_gene_13748 NA 2019 2019 2019 2019 2019 2019 NA 2019 2019 2019 2010 2019 2019 2010 2019 1866 NA 2019 2019 2019 2019 2019 2010 2019 2019 2019
pan_gene_13749 483 NA NA 483 483 483 483 483 NA NA NA NA NA 483 NA 483 NA 483 483 NA 483 483 483 NA 483 NA 483
pan_gene_13750 1047 1047 1047 1047 1047 1047 1047 1047 1047 NA 1047 1047 1047 1047 1047 1047 1047 1047 1047 1047 1047 1047 1047 1047 1047 1047 1047
pan_gene_13751 582 582 582 582 582 582 582 582 582 582 582 567 582 582 567 582 582 582 582 582 582 582 534 567 582 NA 582
pan_gene_13752 1020 1020 1020 1020 1020 1020 1020 1020 1020 1020 1020 1020 1020 1020 1020 1020 1020 1020 1020 1020 1020 1020 1020 1020 1020 1020 1020
pan_gene_13753 564 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 564
pan_gene_13754 1584 1584 1584 1584 NA 1584 1584 1584 1584 1584 1584 1584 1584 1584 1584 1584 1584 1584 NA 1584 1584 1584 1584 1584 1584 1584 1584
pan_gene_13756 NA NA 870 870 870 870 870 870 870 870 870 876 870 870 876 NA NA 870 870 870 870 870 870 NA 795 870 870
pan_gene_13758 1959 1959 1959 1959 1959 1959 1959 1959 NA 1959 NA 1956 1959 NA 1956 1959 NA NA 1857 1857 1836 1857 1959 1956 1959 NA 1959
pan_gene_13759 NA 1440 NA 1440 1440 NA NA NA NA 1440 NA NA NA NA 1440 NA NA 1440 NA 1440 NA NA NA 1440 NA 1440 1440
pan_gene_13761 888 888 888 888 888 888 888 888 888 NA 888 888 888 888 888 888 888 888 888 888 888 888 888 888 888 888 888
pan_gene_13762 789 798 792 792 792 792 786 792 792 792 783 783 786 798 792 789 783 798 804 786 792 792 786 783 801 801 792
pan_gene_13763 1122 1122 1122 1122 1122 1122 1122 1122 1122 NA 1122 1122 1122 1122 1122 1122 1122 1119 1122 NA 1122 1122 1122 1122 1122 1119 1122
pan_gene_13764 768 768 768 768 768 768 768 768 768 NA 768 768 768 768 768 768 768 768 NA 768 768 768 768 768 NA NA 768
pan_gene_13765 303 303 315 315 NA NA NA NA NA NA NA NA 315 NA 303 NA NA NA 303 315 NA 303 303 NA NA 303 303
pan_gene_13767 1920 1920 1920 1920 1920 1920 1920 1920 1920 1920 1920 1920 1920 1869 1920 1920 1920 1920 1920 1920 1920 1920 1920 1920 1920 1920 1920
pan_gene_13768 525 525 525 525 525 525 525 525 525 525 525 525 525 525 525 525 525 525 525 525 525 525 525 525 525 525 525
pan_gene_13769 270 NA 270 270 273 270 NA 270 270 NA 270 270 270 270 270 273 270 NA 270 273 273 270 NA 270 270 270 270
pan_gene_13772 555 546 546 546 537 546 546 546 546 546 546 546 546 546 546 546 546 546 546 546 546 546 546 546 546 546 546
pan_gene_13775 480 480 480 480 480 480 480 480 480 480 480 480 480 480 480 480 480 480 480 480 480 480 480 480 480 480 480
pan_gene_13777 1092 1092 1092 1092 1092 1092 1092 1092 1092 1092 1092 1092 1092 1092 1092 1092 1092 1092 1092 1092 1092 1092 1092 1092 1092 1092 1092
pan_gene_13778 996 1095 996 1086 NA 1005 993 996 996 NA 1005 NA NA NA NA 1005 NA 996 996 996 NA 1086 996 NA 996 1086 996
pan_gene_13779 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065
pan_gene_13781 1197 1197 1197 1197 1197 1197 1197 1197 1197 1197 1197 1203 1197 1197 1197 1197 1203 1197 1197 1197 1197 1197 1197 1203 1197 1197 1197
pan_gene_13782 1350 1350 NA 1350 1350 1350 1350 1350 1350 1350 1350 1350 1350 1350 NA 1350 1350 1350 1350 1224 NA 1350 1350 1350 1350 1350 1350
pan_gene_13783 438 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 396 NA NA NA NA NA 396 NA NA NA 432 438
pan_gene_13785 999 NA 999 999 999 NA 999 999 999 NA 999 999 999 999 999 NA 900 999 999 999 999 NA 999 999 999 999 999
pan_gene_13786 1293 1293 1293 1293 1293 1293 1293 1293 1293 1311 1293 1293 1293 1293 1293 1293 1293 1287 1293 1293 1293 1293 1293 1293 1293 1293 1293
pan_gene_13787 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 990 996 996 996 996 996 996 996 996 996
pan_gene_13788 1665 NA 1665 1665 1665 NA 1665 1665 1665 1665 NA NA 1665 1665 1665 1665 NA 1665 1665 1665 1665 NA 1665 NA 1665 1665 1665
pan_gene_13790 NA 1368 1365 1362 1365 1368 1362 1359 1359 1362 1368 1356 1362 1362 1359 1368 1368 1359 1359 1368 1359 1362 1362 1353 1359 1359 1362
pan_gene_13791 2124 2124 2124 2124 2124 2124 2124 2124 2124 2124 2100 2124 2124 2124 2124 2124 2124 2124 NA 2100 2124 2124 2124 2124 2124 2124 2124
pan_gene_13796 1566 1410 1410 NA 1572 1572 NA 1566 NA 1572 1566 1566 1566 1566 1566 1410 1566 NA NA 1410 1566 1566 1566 1566 1566 1566 1566
pan_gene_13798 1377 1377 1377 1377 1377 1377 1377 1377 1377 1377 NA 1368 1377 1377 NA 1377 NA 1377 1377 NA 1377 1377 1377 1368 1377 1377 1377
pan_gene_13799 1371 1371 1371 1371 1371 1371 1371 1371 1371 1371 1371 1371 1371 1371 1371 1371 1371 1371 1371 1371 1371 1371 1371 1371 1371 1371 1371
pan_gene_138 1590 1590 1581 1590 1581 1584 1578 1581 1590 1581 1593 1590 1587 1593 1581 1575 1581 1569 1584 1584 NA 1590 1584 1587 1593 1587 1584
pan_gene_1380 1680 1680 1680 1674 1680 NA 1674 1680 1680 1680 1680 1680 1680 1680 1680 1674 NA NA 1542 1680 1680 1680 1680 1680 1680 1680 1680
pan_gene_13801 999 999 999 999 999 999 999 999 999 999 999 903 999 999 999 999 903 999 999 999 999 999 999 903 999 999 999
pan_gene_13803 1872 1872 1872 1872 1872 1872 1872 1872 1872 1872 1872 1872 1872 1872 1872 1872 1872 1872 1872 1872 1872 1872 1872 1872 1872 1872 1872
pan_gene_13804 NA 273 NA NA 273 273 273 273 273 273 273 273 273 NA NA NA 273 NA NA NA 273 273 NA 273 NA 273 273
pan_gene_13806 1893 1893 1893 1893 NA NA NA 1893 1893 NA 1893 1893 1893 1893 1893 1893 1893 1893 1893 1893 1914 1893 1893 1893 1893 1893 1893
pan_gene_13807 1593 1599 1593 1593 1593 1593 1593 NA 1593 1593 1593 1593 1593 NA 1593 1593 1593 1593 1593 1593 NA 1593 1593 1593 1593 1593 1593
pan_gene_13808 756 756 756 756 756 756 756 756 756 NA 756 756 756 756 756 756 756 756 756 756 756 756 756 756 756 756 756
pan_gene_13810 528 NA NA NA NA 534 528 NA NA NA NA NA 528 NA 528 528 NA NA 528 528 NA 528 528 NA 528 528 528
pan_gene_13812 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
pan_gene_13813 NA NA NA NA NA NA 333 NA NA NA 321 327 333 NA 333 333 327 NA 333 333 NA NA 333 NA 333 333 333
pan_gene_13814 765 765 762 762 765 765 765 762 762 765 NA 765 765 762 765 765 765 765 765 765 765 765 765 765 765 765 765
pan_gene_13815 840 840 840 840 840 840 897 840 840 NA 840 840 840 840 840 840 840 840 840 840 840 840 840 840 840 840 840
pan_gene_13816 648 648 648 645 645 645 645 645 645 645 645 NA 648 NA 645 645 NA 648 645 648 648 645 645 NA 645 645 645
pan_gene_13818 1095 1047 1035 1047 1041 1047 1047 1047 1047 1035 1041 1041 1041 1047 1041 1041 1041 1035 1047 1041 1041 1041 1041 1041 1041 1035 1041
pan_gene_13819 681 723 723 723 723 723 723 723 723 NA 723 723 723 723 723 723 723 NA 723 723 723 723 723 723 723 NA 723
